AGE,credit_limit,utilization,late_payments,default,predicted_prob
40,120000,0.8533333333333334,0,0,0.20345779471877268
39,140000,0.00405,0,0,0.43637281250790294
27,200000,0.031845,0,0,0.16576765554546036
45,50000,0.4016,0,0,0.2439244002839188
28,220000,0.2521681818181818,0,0,0.1266440901941448
43,80000,1.0,0,0,0.2897139944807273
45,200000,0.001995,0,0,0.30076763812554064
29,20000,0.0,1,0,0.38853521317932965
29,260000,0.003046153846153846,2,1,0.5914328666614215
29,430000,0.2590906976744186,0,0,0.11280170811321508
39,360000,0.05950277777777778,0,0,0.10346188691467141
30,500000,0.033116,0,0,0.11587394095350217
45,50000,0.99536,2,0,0.6727651859172177
47,50000,0.9234,0,0,0.38392030499593993
35,360000,-8.333333333333334e-06,0,0,0.48679209412026686
36,10000,0.3671,0,0,0.4625756497682494
32,220000,0.0,1,0,0.2854514310289138
33,110000,0.9381363636363637,0,1,0.20261123749256665
34,290000,0.9798275862068966,0,0,0.2891950196309268
35,110000,0.26335454545454545,0,0,0.15342543143675452
40,120000,-0.0016666666666666668,1,0,0.2998034998409437
46,140000,0.5892642857142857,0,0,0.20948633802492214
38,500000,0.485092,0,0,0.15318073046681538
45,360000,0.009447222222222221,0,0,0.2481052368620502
44,280000,0.001392857142857143,0,1,0.43423851785180007
38,220000,0.1006590909090909,0,1,0.2234105950115624
30,210000,0.7562142857142857,0,0,0.19540255725166453
38,170000,0.004835294117647059,0,0,0.41599207948124295
23,50000,0.30426,0,0,0.34497394372398743
34,300000,0.24972333333333332,2,1,0.8318045613834848
30,160000,0.0125,0,1,0.35655672520976867
26,320000,0.94976875,5,1,0.7753621699722697
37,280000,0.7108785714285715,0,0,0.1894234137955567
31,290000,0.14441034482758622,0,0,0.13393959610965797
41,20000,0.954,1,0,0.5217598611830279
37,80000,0.5968875,0,0,0.21272284619152843
47,200000,0.0,1,0,0.6543238806969478
29,270000,0.0036666666666666666,0,0,0.2773222680970355
46,200000,0.053435,0,0,0.1606064425418934
39,130000,0.9678153846153846,0,0,0.2157913145311795
35,30000,0.8456,2,1,0.8413877688043896
29,60000,0.01721666666666667,0,0,0.32079655561714104
34,180000,0.4729388888888889,1,1,0.4960765100492482
45,90000,0.5091111111111111,6,1,0.9224498994760755
43,430000,0.06976744186046512,0,0,0.10766832459001462
37,30000,0.9224,4,1,0.8764832546888361
40,190000,0.9627526315789474,0,1,0.1970205477113005
31,240000,0.7478458333333333,1,1,0.8400813213067363
33,240000,0.0091375,0,0,0.28623646913477174
38,240000,0.13742083333333333,2,0,0.2361018504855775
41,160000,0.0,1,0,0.3368429749426386
28,110000,0.8739181818181818,1,0,0.4285680588641222
30,360000,0.038502777777777775,0,0,0.13039588186709478
43,130000,0.9766538461538462,0,1,0.2636339362959378
38,30000,0.0811,2,1,0.4269194034154935
30,370000,0.045956756756756756,0,0,0.18937359253505773
31,120000,1.0,2,0,0.5905869662772336
31,100000,0.0,1,0,0.44796735718359726
33,80000,0.0729125,0,0,0.1963118728492918
30,120000,0.8466333333333333,0,0,0.20730306891904504
33,290000,0.5155,0,0,0.16807049186742443
35,150000,0.9670866666666667,0,0,0.27357000266496173
28,270000,1.0,0,0,0.3028995980554204
29,20000,0.8824,0,0,0.2634907261842466
31,360000,-1.1111111111111112e-05,0,1,0.5093186887998764
30,320000,0.001978125,0,0,0.18136821726997895
31,260000,0.12746923076923078,0,0,0.1338856167054696
38,320000,0.0078125,2,1,0.8794934222766737
32,360000,0.7558666666666667,0,0,0.30137596977452796
40,190000,0.00521578947368421,0,0,0.38531152488238246
31,330000,0.4015575757575758,0,0,0.11818474248210675
33,90000,0.302,1,1,0.5130538580373237
41,240000,0.4270333333333333,3,0,0.36976152607979024
30,280000,0.02860714285714286,0,0,0.17075762393565352
31,360000,0.05513055555555556,0,0,0.11425789347731884
33,350000,0.23704,0,1,0.16346199641240924
33,420000,0.12385238095238095,0,0,0.1061821993843124
42,280000,0.9721071428571428,0,0,0.3456772807039548
44,70000,1.0,0,0,0.35567225998548635
32,140000,0.9395714285714286,0,0,0.2595443797104731
31,60000,0.9515333333333333,0,0,0.3679929483800564
33,110000,0.7716363636363637,4,0,0.5220912224583443
46,300000,0.0,1,0,0.3649832736472894
41,80000,0.9758625,0,0,0.3636696768202507
32,200000,0.053505,0,0,0.3523706565741361
42,450000,0.00040444444444444447,0,0,0.3588528371633442
43,140000,1.0,0,0,0.2568875768600478
37,150000,0.13482666666666668,0,0,0.21816419358300887
31,80000,1.0,0,0,0.33171547348400643
35,200000,0.015115,0,0,0.2187880603276224
44,360000,0.0,1,1,0.6584328232615455
37,160000,0.2872875,1,0,0.3699442119085779
33,200000,0.045495,0,0,0.24013576909768755
35,150000,0.02002,0,0,0.2394361303956144
38,50000,0.0078,0,0,0.573148554778058
45,360000,0.6180694444444444,0,0,0.18342891811081322
32,500000,0.186348,0,0,0.10470428561100477
31,220000,0.9945272727272727,0,0,0.3042233177350017
37,220000,0.0121,0,0,0.20130040529503102
45,80000,0.9749375,0,0,0.272889164775207
38,200000,0.015,0,0,0.2468478764024532
38,100000,0.37566,6,1,0.9178932660422765
32,260000,0.0,0,1,0.5091564264830398
37,300000,-0.0041466666666666666,0,0,0.1636573021351726
44,160000,0.0024375,0,0,0.4081448403590436
35,50000,1.0,0,0,0.30263815961049223
38,150000,0.0204,3,0,0.49183972813445825
27,70000,1.0,1,0,0.50528669888058
27,80000,0.8275375,1,0,0.38795489606132966
28,100000,-0.00177,0,0,0.3965651935522707
30,150000,0.46636666666666665,0,0,0.17793853714226382
35,340000,0.0003882352941176471,0,0,0.2857544671212635
39,210000,0.12678095238095238,4,0,0.5911930895057812
28,240000,0.023429166666666668,0,0,0.2504006684779342
35,250000,0.003856,0,0,0.16474420326785982
38,200000,0.075495,0,0,0.17956463638796463
36,50000,0.94634,1,0,0.4210498790652112
35,450000,0.016124444444444445,0,0,0.1861873472071014
38,200000,0.066555,0,0,0.2254520812032976
47,350000,0.2785714285714286,0,1,0.20438905727403955
45,200000,0.011885,0,0,0.38781449778625826
44,530000,1.0,0,1,0.45865880536041137
45,60000,1.0,0,0,0.38634142093312396
30,280000,0.010521428571428572,0,0,0.28433376017970763
34,210000,0.7519380952380952,0,0,0.17024752274844224
34,210000,0.01820952380952381,3,1,0.7422353455618496
46,420000,0.6054166666666667,0,0,0.197383930596188
45,80000,0.032175,0,0,0.37095152689247585
31,170000,0.04018823529411765,0,0,0.40027659693508644
35,80000,0.6090625,0,0,0.15892158924151462
38,510000,0.18742941176470587,0,0,0.15870828289197428
31,110000,0.9983090909090909,0,0,0.309766174425464
31,10000,1.0,0,1,0.5110531124795219
32,300000,-1e-05,0,0,0.45799392652172316
32,60000,1.0,2,1,0.7140100572621872
33,200000,0.971415,0,0,0.2725803134623478
35,230000,0.03058695652173913,0,0,0.24916266160960834
45,500000,0.0,0,0,0.24175698208978005
47,50000,0.86878,6,1,0.9100466666762557
45,280000,0.5701178571428571,0,0,0.17701537688115324
31,170000,0.6028058823529412,0,0,0.14588848720710426
31,60000,0.9646666666666667,4,1,0.8175843120746703
32,210000,0.0,3,1,0.6897145642407125
42,70000,0.9908857142857143,1,1,0.5439690704344848
37,300000,0.14486333333333334,1,0,0.21247355640468854
31,330000,0.11341212121212121,0,0,0.12255517936086399
49,200000,0.40264,0,0,0.12819071751714575
33,170000,0.8459117647058824,0,0,0.2415704749313065
48,20000,0.0,1,1,0.7169547809954503
45,230000,0.001808695652173913,0,1,0.49071633690023403
27,80000,1.0,0,0,0.2847163221113149
32,320000,0.003578125,0,0,0.16837244140351643
35,230000,0.6980869565217391,0,0,0.1579855913228776
38,80000,0.004875,0,0,0.3354389150293759
32,300000,0.0,0,1,0.5623294870705223
43,100000,1.0,2,1,0.7398346727159436
47,370000,0.003483783783783784,0,0,0.22671454511574396
37,200000,0.020185,0,0,0.209368255245984
30,130000,0.038476923076923075,0,0,0.2703079535470812
42,50000,0.77032,0,0,0.38517375074516275
35,300000,0.28858,0,0,0.15458740887609262
44,500000,0.223874,0,0,0.12273127897868404
37,140000,0.0023285714285714285,0,1,0.48582417936892924
44,20000,0.81155,0,0,0.4327339822557853
44,270000,-0.0052,0,0,0.16499992029952723
35,150000,1.0,0,0,0.3372030897547644
45,70000,1.0,2,0,0.2787475951044727
46,120000,0.23895833333333333,0,0,0.2576834051265442
39,20000,1.0,0,0,0.3609694411135363
34,260000,0.5265923076923077,0,0,0.14075746881594098
35,160000,0.0,1,0,0.46884742217713443
45,50000,0.96306,0,0,0.38895736178074664
39,350000,0.0,1,0,0.5285299543353161
40,510000,0.935478431372549,6,1,0.8749920420775602
38,250000,0.025408,0,0,0.17715084310547258
36,80000,0.0529125,1,0,0.2247979527203179
33,180000,0.02311111111111111,0,0,0.1571159090460178
39,60000,0.9762333333333333,2,1,0.705660344441631
35,170000,0.7759352941176471,6,1,0.8940321987618056
39,200000,0.501195,0,0,0.11800257484795645
31,210000,0.15146666666666667,0,1,0.21817254886686827
47,200000,0.150885,0,0,0.15203277433907011
34,200000,0.359085,6,1,0.9114232244744658
32,200000,0.055955,0,0,0.162727576944972
29,240000,0.0912875,0,0,0.13777058938028522
34,450000,0.008337777777777777,0,0,0.24821114023710525
26,80000,0.9859,0,0,0.327654211845168
33,430000,0.4453953488372093,0,0,0.14577800855739786
40,30000,0.5485666666666666,3,1,0.8973408365442558
30,290000,0.979496551724138,0,0,0.3317476589784852
37,40000,0.190325,6,1,0.5980310408361703
37,170000,0.9139941176470588,0,0,0.2890043092944192
26,130000,0.10538461538461538,0,0,0.1586434308865344
27,360000,0.036394444444444445,0,0,0.20848252849858664
30,360000,-4.4444444444444447e-05,1,0,0.38725428116271077
45,180000,0.0022,0,0,0.4041265100897003
28,210000,0.12747619047619047,2,0,0.39028499419274776
35,260000,-2.6923076923076923e-05,0,0,0.24212176653714695
33,200000,-0.03541,1,0,0.1635901608185299
31,340000,0.32976176470588237,0,0,0.11526305174766296
37,200000,0.015675,0,0,0.4205241696449824
35,360000,1.0,4,1,0.7899303642731184
32,90000,0.9564,0,0,0.29968559065268974
34,40000,0.8013,1,0,0.45510202617874584
28,500000,0.469914,0,0,0.17109823071525998
36,240000,0.9667958333333333,0,0,0.3687400055175316
33,440000,0.0006909090909090909,0,0,0.3189577421187588
33,50000,0.88104,0,0,0.3312351854922943
28,180000,0.9602777777777778,3,1,0.7223592538406334
35,30000,0.8495,0,0,0.40299639501427875
29,60000,0.6592166666666667,0,0,0.2848185732105535
29,150000,0.059346666666666666,0,0,0.2791827389769371
32,80000,0.07485,0,0,0.4033085513058361
34,290000,0.0,0,0,0.2689601801308364
40,220000,0.09963636363636363,0,0,0.196686634558829
34,50000,0.03768,0,0,0.3082066247000093
48,80000,0.8290125,4,0,0.8339554498610032
37,400000,0.017285,1,0,0.12370548079973016
33,150000,-2e-05,0,0,0.4714512758943881
34,250000,0.850724,1,0,0.7857053617196286
34,120000,0.015,0,0,0.42962379119661975
28,300000,0.05364666666666667,0,0,0.20119217620117177
39,500000,0.049786,0,0,0.13149809115237834
36,240000,0.004166666666666667,0,0,0.38213949224417765
29,240000,0.07320833333333333,0,0,0.18211673171556356
39,30000,0.08053333333333333,0,1,0.44137307614031307
29,90000,-0.0026666666666666666,0,0,0.43439900395302644
31,60000,0.04385,3,1,0.6783148356638508
41,60000,0.2699,0,0,0.3190939700742148
41,230000,0.0007695652173913043,0,0,0.2755849427385779
40,290000,0.6635586206896552,0,0,0.1662629926914935
42,430000,0.022737209302325583,0,0,0.16845039934867814
39,230000,0.0,0,1,0.5663202003086147
48,140000,0.0,1,0,0.5025035355730639
30,210000,1.0,0,0,0.23946527647373628
36,390000,0.2885333333333333,0,0,0.14520691086433496
35,320000,0.021228125,1,0,0.2324521425543161
44,50000,0.53174,3,1,0.8818013003775462
30,100000,0.4115,0,0,0.1580597025433004
40,260000,-2.3076923076923076e-05,0,0,0.2531139811205525
30,260000,0.0,1,0,0.3723690506131442
30,100000,0.77388,0,0,0.1919683480900577
37,340000,0.1059,0,0,0.12409996863233104
36,150000,0.7557866666666667,0,0,0.2423845160471212
30,360000,0.020583333333333332,0,0,0.2452050053697067
34,210000,0.12214285714285714,0,0,0.18057259358497085
33,200000,0.00538,1,0,0.5529661617291688
41,310000,0.06734193548387096,0,0,0.2195290280668154
32,260000,0.0038807692307692306,0,0,0.2898494691104437
41,210000,0.0,0,0,0.3324200723482706
39,330000,0.026884848484848484,0,0,0.1582003115873407
29,430000,0.005925581395348837,0,0,0.2264711808716635
32,450000,0.10319333333333333,0,0,0.18925120403441256
32,150000,0.02,0,0,0.2094317800790949
32,410000,0.0009463414634146341,0,0,0.2069932738983843
48,90000,0.48677777777777775,0,0,0.2087109568517132
36,280000,0.06411071428571428,0,0,0.11184140630556595
45,150000,0.036153333333333336,0,0,0.15711241226621223
42,200000,0.01187,0,0,0.3390650346422441
42,150000,0.10585333333333333,1,0,0.40405892591945114
40,140000,1.0,2,0,0.6008280127799192
29,260000,0.2764,0,0,0.2079973663518609
30,160000,0.947625,0,0,0.2064120826274719
45,310000,0.29526451612903226,0,0,0.1336504791020199
47,80000,0.004875,1,1,0.6430041739412584
38,150000,0.9737133333333333,1,0,0.7869391819591302
31,330000,0.06753030303030302,0,0,0.1544058757295111
30,180000,0.008277777777777778,0,0,0.2530880144656143
29,120000,0.05320833333333334,1,1,0.5737465609576127
30,150000,0.025506666666666667,0,0,0.24656340769839283
35,200000,0.327515,0,0,0.13684618451378225
37,170000,0.0,1,0,0.3086592653717409
45,50000,0.89594,0,0,0.28290634633568723
41,80000,0.0033,0,0,0.5107001283430289
31,20000,0.0775,0,0,0.2757941981766489
31,360000,0.9743111111111111,0,0,0.35084921473808
31,200000,0.0,1,1,0.6416666137225532
33,50000,0.79108,0,0,0.2801094649102545
33,70000,0.8111142857142857,4,0,0.508830882291373
34,300000,0.9929666666666667,0,0,0.31852803792460715
45,20000,0.71905,0,1,0.3582850438819609
40,170000,0.0,0,1,0.47943541339121315
44,180000,0.8418777777777777,1,0,0.46089277970564974
38,200000,0.0,0,0,0.20414031409123642
44,320000,-1.875e-05,0,0,0.24299377206119235
45,180000,0.42745555555555553,1,0,0.3244354847057042
40,60000,1.0,1,0,0.853895638164324
40,360000,0.12366111111111111,0,0,0.10558595954185107
46,30000,0.6498333333333334,3,1,0.7170625378670988
35,130000,0.8152,0,0,0.17742596169526667
35,80000,0.0,3,0,0.5395653750943071
40,230000,0.19542608695652175,0,0,0.13661413019296786
36,210000,0.023233333333333335,0,0,0.26180290964539044
35,270000,0.22306296296296296,0,0,0.22377592729093884
37,280000,0.7627892857142857,0,0,0.16229276182135755
36,50000,0.61606,0,0,0.36000332469839263
38,360000,0.0,0,0,0.4134548072866208
37,470000,0.0,0,0,0.4381889213225758
42,230000,0.02646521739130435,1,0,0.2791270993599305
47,80000,1.0,1,1,0.8555965512257644
29,200000,0.016075,0,0,0.2515907890508399
32,200000,0.83214,0,0,0.19856693404053224
30,50000,0.96268,0,0,0.346979523719542
33,20000,0.50005,0,0,0.3820038463363218
41,50000,0.45648,0,0,0.37487032458308717
31,110000,0.0075636363636363635,2,1,0.6834999262137651
46,280000,0.10543928571428571,2,0,0.22736702778949686
32,160000,0.05900625,0,0,0.21406272177380287
35,320000,0.0071125,0,1,0.236061779187503
30,300000,0.0015066666666666666,1,1,0.5779591271790734
30,300000,0.44371666666666665,0,1,0.32173735403334985
31,100000,0.99259,1,0,0.44421258612943887
39,100000,0.01884,0,0,0.4176526179685815
33,110000,0.14186363636363636,0,0,0.18324245684444257
39,400000,0.130765,0,0,0.1705858503922596
35,20000,0.7642,0,0,0.3741968115711281
27,50000,0.245,6,1,0.9275794150540376
28,310000,0.8704258064516129,0,0,0.2256951989251188
44,80000,0.9487625,0,0,0.22880960732611041
43,120000,0.9669333333333333,0,0,0.24868465731121678
39,200000,0.056995,0,0,0.2266388765492481
44,100000,0.09242,0,0,0.3108610653862501
37,210000,0.9817,0,0,0.17887670868711225
33,60000,0.24886666666666668,0,0,0.2744032064742794
38,130000,0.007146153846153846,0,0,0.34327855339657726
33,150000,0.012526666666666667,0,0,0.2528978482499716
44,220000,0.8880681818181818,2,0,0.8298941415786946
40,140000,0.7015785714285714,0,0,0.16727135711326407
31,50000,1.0,0,0,0.34042940392073284
41,90000,0.03147777777777778,0,0,0.27528140543464835
37,500000,0.040362,0,0,0.14618512235462028
28,300000,0.0013,0,1,0.46985049596858786
40,260000,0.2433576923076923,0,0,0.11809262922298788
42,130000,0.019623076923076924,0,1,0.3987917367741209
28,200000,0.030115,0,0,0.26595135841563466
29,290000,0.025255172413793103,0,0,0.2581311713846227
29,650000,0.03275230769230769,1,0,0.2675455870300995
27,230000,0.04959130434782609,0,0,0.19750257321050846
30,230000,0.27419130434782607,1,1,0.8576260761264376
31,200000,1.0,0,0,0.2852995784044234
32,400000,0.5869475,0,0,0.24893398422047902
30,490000,0.3986326530612245,0,0,0.15950935025558916
30,360000,0.0,0,0,0.5840089081430472
33,230000,0.025517391304347825,0,0,0.2233534292842961
34,290000,0.9844275862068965,0,0,0.2994071827297498
34,200000,0.0,1,0,0.48908567086503557
34,360000,0.11866666666666667,0,0,0.14938248794577347
42,10000,0.7587,4,1,0.8189274100205978
33,180000,0.06267222222222223,0,0,0.1601520955042149
47,230000,0.026956521739130435,0,0,0.2353477135179948
35,340000,0.0021529411764705884,0,0,0.20986721175500356
44,170000,0.8864235294117647,0,0,0.2244477834764381
42,50000,0.97852,0,0,0.3511463333227052
37,170000,0.9924647058823529,0,0,0.22303283475936347
49,160000,0.1061375,2,0,0.39074653653826685
46,280000,0.36020714285714284,0,0,0.147763695455395
38,140000,0.9645285714285714,0,0,0.24999181397274955
43,520000,0.2810076923076923,0,0,0.1363833014794165
29,140000,0.18552142857142856,0,0,0.11475413146191366
26,130000,0.007815384615384615,0,0,0.3625089200978026
27,100000,0.58127,0,0,0.17752226158003803
27,50000,0.2255,2,1,0.7092873489114123
27,130000,0.0,1,1,0.6480975679371488
39,200000,0.125745,0,0,0.20282484265854536
28,280000,0.0194,2,0,0.36734088824133404
29,240000,0.11849166666666666,0,0,0.1397615280053043
29,90000,0.4757222222222222,6,0,0.7120622505115983
29,250000,0.3957,0,0,0.10955951319274151
29,210000,0.006585714285714286,0,0,0.31282850424618613
30,90000,0.0,0,0,0.4715534950832183
30,180000,0.0,0,0,0.4599178020721362
32,500000,0.27851,0,0,0.14993293309857242
32,240000,0.025420833333333333,0,0,0.22879518805528
31,50000,0.43408,1,0,0.5200014315816471
32,400000,0.116955,0,0,0.1449638199488126
33,230000,0.018317391304347827,2,1,0.6121190012512071
31,400000,0.1985075,2,0,0.32153069639390097
35,80000,0.0,1,0,0.6558083906797748
37,160000,0.047475,0,0,0.26672309217995616
38,430000,-0.0010906976744186046,1,0,0.26580395142413604
34,90000,0.08912222222222223,3,0,0.5450077102807416
35,80000,0.79295,0,0,0.2994440098308933
36,210000,0.0,1,0,0.34234357964671375
46,310000,0.1724967741935484,0,0,0.13870139616862306
39,500000,0.023424,0,0,0.33300514061879766
38,70000,0.48914285714285716,0,0,0.2558220606562542
36,20000,0.80805,6,0,0.8006937293602888
44,210000,0.0,0,1,0.3281596177280124
40,170000,0.9782647058823529,0,0,0.2194016514764237
38,390000,0.012792307692307693,0,0,0.22585414712363744
43,320000,1.0,1,1,0.8605647912989575
37,50000,0.76836,0,0,0.2945822665349016
36,100000,1.0,1,0,0.7369041626175408
39,220000,0.010645454545454545,0,0,0.28194093321253794
38,300000,0.05076666666666667,0,0,0.25147925864981296
40,160000,0.0381375,0,0,0.4272407630192464
45,200000,0.273605,0,0,0.1707217851490164
43,240000,0.033308333333333336,0,0,0.11760698493289659
27,90000,0.3134,2,1,0.8639071379207702
46,50000,0.0928,0,0,0.2570203002923774
46,210000,0.0,0,0,0.4210765160095689
33,290000,0.038975862068965514,0,0,0.1335087000559928
37,160000,0.90159375,6,0,0.734029359662864
31,200000,0.058575,0,0,0.2214372170423326
37,260000,0.7009576923076923,0,0,0.1898155496924709
47,30000,0.9126666666666666,1,0,0.8278475437097848
36,230000,0.000608695652173913,0,0,0.31071783663676655
39,220000,0.952709090909091,0,0,0.26986024062070013
27,140000,0.015114285714285714,0,0,0.22836058996007594
38,80000,0.539625,0,0,0.22875631390900505
49,450000,0.0,1,0,0.33968161348547904
45,160000,0.66651875,0,0,0.21030009831555374
27,100000,0.77346,2,1,0.7080390363318222
39,250000,0.03876,0,0,0.2751444972214986
38,80000,0.0,0,0,0.45364248444273686
35,180000,0.04005555555555555,0,0,0.23385213513883815
38,720000,0.007034722222222223,1,0,0.22158174321931942
27,180000,0.017016666666666666,0,0,0.3691027115009322
32,230000,0.012060869565217392,0,0,0.3487146887156356
32,200000,0.0,1,0,0.6433809095776857
36,80000,0.974975,0,0,0.26529553881946477
30,100000,1.0,0,0,0.3114464928145687
30,200000,0.1927,0,0,0.16554899898604677
32,200000,0.66218,0,1,0.29499388905361756
30,50000,0.84652,0,0,0.35403094240547256
36,380000,0.009852631578947368,1,1,0.49329386655171836
41,250000,0.857204,0,0,0.20284841089418584
47,220000,0.006936363636363636,0,0,0.22962226417843667
33,70000,0.8887,1,0,0.46735573491489546
40,10000,0.9135,0,0,0.33407434973731115
35,60000,0.36283333333333334,0,0,0.25290821351106096
44,200000,0.0,1,1,0.6507842176315289
30,200000,0.12937,0,0,0.30301363235528156
48,300000,0.0,0,0,0.5979706317879537
36,260000,0.5616653846153846,0,0,0.1593755480109238
44,130000,0.007646153846153846,0,0,0.27731858899394707
29,30000,0.8948,3,0,0.816785493611351
30,170000,0.9743352941176471,2,1,0.6942378844520853
29,210000,0.01816190476190476,0,0,0.20996120094082507
44,50000,0.87656,0,0,0.32126282396255773
36,600000,0.08973,0,0,0.18971431456954918
37,180000,0.9187166666666666,0,0,0.2839523631466948
29,100000,0.57214,6,1,0.9180744945028326
46,210000,0.019357142857142857,0,0,0.2400090631668485
37,150000,0.01931333333333333,0,0,0.3729228001779157
30,360000,0.032822222222222225,0,0,0.15377906483383671
32,330000,0.4725060606060606,0,0,0.13639421937534296
43,300000,0.0016633333333333333,1,0,0.4723083101763702
42,250000,0.121884,0,0,0.14679379171343046
48,230000,1.0,0,0,0.37944478483576516
47,20000,0.15665,2,0,0.5656819928023831
35,210000,0.009619047619047619,0,0,0.2883054795788565
36,80000,1.0,3,1,0.8794391488875781
39,250000,0.049472,3,0,0.1814095167302554
34,50000,0.95808,6,1,0.9079685724209505
42,200000,0.746755,0,0,0.24441053646292668
35,290000,0.5488448275862069,0,0,0.15705729886647699
43,310000,0.022496774193548386,0,0,0.3234997362874275
28,270000,0.43777037037037037,2,0,0.44988797402711644
33,200000,0.001425,0,0,0.38807551329573114
32,290000,0.5831310344827586,0,0,0.1890165024963391
29,220000,0.5981727272727273,0,0,0.20299214852918568
35,500000,0.00658,0,1,0.32937662554704245
31,370000,0.007578378378378378,1,0,0.21853203466463977
44,100000,-0.01651,2,0,0.278408933338077
44,210000,0.5372238095238095,0,0,0.13679555781176336
38,310000,-0.00013225806451612905,0,0,0.1506865536252766
27,200000,0.78611,0,0,0.179910127137501
28,110000,0.9194363636363636,2,1,0.6116595749017125
30,130000,0.29974615384615383,0,0,0.1950887360722156
34,130000,0.5138692307692307,0,0,0.15939595212205154
35,80000,0.9789625,2,1,0.8632102080048063
47,30000,0.8298333333333333,3,1,0.6689574466131293
39,50000,0.0,1,0,0.3412639175323573
30,160000,1.0,2,1,0.8582552201696073
45,80000,0.839275,0,0,0.25835149601927254
37,100000,0.0039,0,0,0.5219635222999316
46,10000,0.1526,4,1,0.816533458032865
30,90000,0.0046,0,0,0.37218636796518106
38,360000,0.11645,0,0,0.1471600493085465
43,670000,0.0834223880597015,0,0,0.1042003894031866
28,150000,0.0,0,0,0.5288256070674641
28,150000,0.08532666666666666,0,0,0.20261244149211127
35,230000,0.09960434782608696,0,0,0.3288129863373214
30,230000,0.027365217391304347,0,0,0.32108867729732377
33,120000,1.0,0,0,0.2761726001469918
33,170000,0.009141176470588236,0,0,0.37369017564250906
35,200000,0.29733,2,0,0.3553366468239531
38,450000,0.0008666666666666666,0,1,0.46859637206984706
32,200000,0.0232,0,0,0.25361193480632666
33,310000,0.23579032258064517,0,0,0.14622231194399896
30,50000,0.0,0,0,0.3203625734380717
36,140000,0.0030714285714285713,2,1,0.6165646633135091
37,250000,0.005164,0,0,0.279773862681841
31,310000,0.5656677419354839,0,0,0.141604946432993
31,80000,0.8576625,0,0,0.22991934504496697
29,200000,0.04175,0,1,0.22084152462136522
47,90000,0.9355,0,0,0.29002014077724686
45,160000,0.01793125,0,0,0.24513817492784604
27,180000,0.0,1,0,0.4185914463051182
33,310000,0.2790741935483871,0,0,0.12734415079076294
29,280000,0.016310714285714286,0,0,0.27165827737531717
43,90000,0.19447777777777778,1,0,0.3829154197292166
39,210000,0.9236952380952381,0,0,0.2523600819562661
27,200000,0.00067,0,0,0.41698164505961804
48,70000,0.29634285714285713,0,0,0.2404065453407297
31,320000,0.011296875,0,0,0.2146892010766029
33,210000,0.008204761904761904,0,0,0.3671183052096565
27,130000,0.2806692307692308,0,0,0.15573063109326182
27,80000,0.004875,0,0,0.4920099314713107
47,370000,0.0050243243243243245,0,0,0.23132320867269257
36,180000,0.04950555555555555,0,0,0.14825494105356443
43,310000,0.21335483870967742,0,0,0.10920043781873918
27,280000,0.0,1,0,0.348933710012533
27,150000,0.007386666666666666,0,0,0.14138992522016178
29,180000,0.20298333333333332,2,0,0.5140147456502505
31,140000,0.054964285714285716,0,0,0.25367870480142374
34,430000,0.00041860465116279067,1,0,0.24489516725260935
37,360000,0.0007444444444444445,0,0,0.19242837459628828
42,240000,0.008783333333333334,1,0,0.41869991522343597
30,140000,0.021735714285714285,4,1,0.8821401942407665
34,200000,0.0043,1,0,0.26322088850111874
37,80000,1.0,0,1,0.35447070438942996
38,100000,0.96707,0,0,0.30055905816590656
40,210000,0.0015047619047619048,0,0,0.4580118109257635
37,250000,0.0,1,0,0.4669487406570462
38,50000,1.0,0,0,0.3195087769711136
28,400000,0.02179,0,0,0.24396407194932895
37,150000,0.04026,0,0,0.20555155632257957
39,280000,0.4428464285714286,0,0,0.1258146631361901
29,100000,0.0,0,0,0.4849230809805779
38,610000,0.9976950819672131,0,0,0.23129734071182295
30,120000,1.0,0,0,0.2340422821579553
44,180000,0.13117222222222222,0,0,0.21582917498106377
47,270000,0.00045555555555555556,2,1,0.6385630199997485
36,110000,1.0,0,0,0.2792830949520133
40,90000,1.0,0,0,0.29659851007525445
48,120000,0.801525,0,0,0.21284664453762517
35,50000,0.9623,5,1,0.8747995438615456
32,160000,0.00859375,0,1,0.34970016915945906
48,500000,0.15928,0,0,0.13547958030215196
28,440000,0.93855,0,0,0.22724302920069894
31,330000,0.005248484848484849,0,0,0.3545577762515718
33,200000,0.32466,0,0,0.1521239566272263
33,250000,0.591736,0,0,0.15101150308234668
37,140000,0.41486428571428574,0,0,0.1435044463380231
36,260000,0.783673076923077,0,0,0.15466094825585952
45,60000,0.9726666666666667,3,1,0.7542225946631759
37,500000,1.0,0,0,0.33541603129734704
30,130000,0.8833692307692308,0,0,0.29683251713478964
30,80000,0.874275,4,1,0.679159008928231
44,150000,0.247,0,0,0.16266237715017173
31,120000,0.014,0,0,0.2737055836481527
31,90000,0.0,1,0,0.6528454458363063
31,210000,0.006342857142857143,0,0,0.16338384617020893
45,280000,0.09490357142857143,0,0,0.10893460253702976
28,240000,0.008254166666666667,0,0,0.3353124806196917
29,230000,0.0,0,0,0.3319479499012203
29,30000,0.954,0,0,0.37751004610412536
29,60000,1.0,0,0,0.3929975188572515
30,360000,0.037208333333333336,0,0,0.18265361402914881
33,90000,0.6215222222222222,0,0,0.20591034316138523
